timestamp,culvert_id,station,rainfall_mm,capacity,status
2026-06-08 09:59:00,PLB.04,ITABAL8,0.0,13.62,SAFE
2026-06-08 10:00:00,PLU.04,CSA BONTANG SIS,0.0,2.36,SAFE
2026-06-08 10:00:00,RIU.02,VP SABANG TIMUR SIS,0.0,0.61,SAFE
2026-06-08 10:00:00,RIU.04,VP SABANG TIMUR SIS,0.0,0.51,SAFE
2026-06-08 10:00:00,SBG.02,VP SABANG TIMUR SIS,0.0,1.91,SAFE
2026-06-08 10:00:00,SBG.03,VP SABANG TIMUR SIS,0.0,5.65,SAFE
2026-06-08 10:00:00,SBG.04,VP SABANG TIMUR SIS,0.0,0.63,SAFE
2026-06-08 10:00:00,SBG.05,VP SABANG TIMUR SIS,0.0,21.21,SAFE
2026-06-08 09:59:00,SBG.06,ITABAL8,0.0,14.52,SAFE
2026-06-08 10:00:00,SBG.08,VP SABANG TIMUR SIS,0.0,1.35,SAFE
2026-06-08 10:00:00,SBG.10,VP SABANG TIMUR SIS,0.0,2.05,SAFE
2026-06-08 10:00:00,SBG.11,VP SABANG TIMUR SIS,0.0,0.75,SAFE
2026-06-08 10:00:00,SGT.02,CSA BONTANG SIS,0.0,0.19,SAFE
2026-06-08 10:00:00,SMB.02,CSA BONTANG SIS,0.0,2.63,SAFE
2026-06-08 10:00:00,SMB.03,CSA BONTANG SIS,0.0,4.72,SAFE
2026-06-08 09:59:00,SNT.01,PITSTOP AMBON SIS,0.0,1.34,SAFE
2026-06-08 10:00:00,TJG.01,CSA BONTANG SIS,0.0,1.99,SAFE
2026-06-08 10:00:00,TJG.02,CSA BONTANG SIS,0.0,5.65,SAFE
2026-06-08 14:48:00,AMB.01,PITSTOP AMBON SIS,0.0,7.46,SAFE
2026-06-08 14:48:00,BDG.02,VP OB 1 SIS,0.0,19.31,SAFE
2026-06-08 14:48:00,BDG.03,VP OB 1 SIS,0.0,5.73,SAFE
2026-06-08 14:48:00,BDG.04,VP OB 1 SIS,0.0,1.07,SAFE
2026-06-08 14:48:05,BDG.05,ITABAL9,0.0,2.1,SAFE
2026-06-08 14:49:00,BGK.01,VP SABANG TIMUR SIS,0.0,1.59,SAFE
2026-06-08 14:49:00,BGK.02,VP SABANG TIMUR SIS,0.0,18.92,SAFE
2026-06-08 14:48:05,BGR.01,ITABAL9,0.0,1.34,SAFE
2026-06-08 14:49:00,BJB.03,CSA BONTANG SIS,0.0,1.34,SAFE
2026-06-08 14:48:00,BJM.01,PITSTOP AMBON SIS,0.0,3.86,SAFE
2026-06-08 14:49:00,BJM.02,CSA BONTANG SIS,0.0,1.68,SAFE
2026-06-08 14:48:05,BKL.01,ITABAL8,5.11,58.33,SAFE
2026-06-08 14:48:05,BKL.02,ITABAL8,5.11,0.72,OVER
2026-06-08 14:48:05,BNE.02,ITABAL8,5.11,1.52,OVER
2026-06-08 14:48:05,BNE.03,ITABAL8,5.11,0.63,OVER
2026-06-08 14:48:05,BNE.04,ITABAL8,5.11,0.55,OVER
2026-06-08 14:49:00,BNY.03,CSA BONTANG SIS,0.0,0.97,SAFE
2026-06-08 14:49:00,BTG.03,CSA BONTANG SIS,0.0,9.36,SAFE
